start_time,Airln_cd_8L,Airln_cd_A6,Airln_cd_DR,Airln_cd_KY,Flt_nbr_6521,Flt_nbr_6523,Flt_nbr_7101,Flt_nbr_8239,Flt_nbr_8291,Flt_nbr_8321,Flt_nbr_961,Flt_nbr_9895,Flt_nbr_9945,Flt_nbr_9947,AirCrft_Typ_319,AirCrft_Typ_320,AirCrft_Typ_321,AirCrft_Typ_330,AirCrft_Typ_737,Cls_Cd_Y,Pax_Qty_y,ds,y
2019-03-11 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.39647577092511016,2019-03-11 07:05:00,-0.36412665447486403
2019-03-11 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9647577092511015,2019-03-11 09:30:00,-1.0208232903566765
2019-03-11 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2907488986784141,2019-03-11 23:20:00,-1.1057691238538263
2019-03-12 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-03-12 07:05:00,-0.9727574601901016
2019-03-12 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.34801762114537443,2019-03-12 07:05:00,-0.23825841487967417
2019-03-12 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9691629955947139,2019-03-12 09:30:00,-1.1288606574707178
2019-03-12 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5154185022026432,2019-03-12 18:20:00,-0.05529815811658205
2019-03-12 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4801762114537445,2019-03-12 23:20:00,-1.1801382596991146
2019-03-13 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.37004405286343617,2019-03-13 07:05:00,-0.04056830693650278
2019-03-13 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4933920704845815,2019-03-13 07:05:00,-0.854254146184951
2019-03-13 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9295154185022028,2019-03-13 09:30:00,-0.9049779946095856
2019-03-13 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.8546255506607932,2019-03-13 23:20:00,-0.9597442458016854
2019-03-14 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.36123348017621143,2019-03-14 07:05:00,0.90408030690175
2019-03-14 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.44933920704845814,2019-03-14 07:05:00,-0.13703221955191003
2019-03-14 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9074889867841411,2019-03-14 09:30:00,-0.7925659724458214
2019-03-14 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3788546255506608,2019-03-14 18:20:00,0.6422655084828944
2019-03-14 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4801762114537445,2019-03-14 23:20:00,-0.16123126077632627
2019-03-15 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4052863436123348,2019-03-15 07:05:00,1.92149217055438
2019-03-15 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4713656387665199,2019-03-15 07:05:00,0.4987325225476839
2019-03-15 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9823788546255507,2019-03-15 09:30:00,-0.12340987597935515
2019-03-15 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-03-15 23:20:00,0.36655148958960254
2019-03-16 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.46255506607929514,2019-03-16 07:05:00,0.5525020168930117
2019-03-16 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3039647577092511,2019-03-16 07:05:00,1.0347662045896728
2019-03-16 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-03-16 09:30:00,0.032970198203142426
2019-03-16 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.39647577092511016,2019-03-16 18:20:00,0.41334368600752436
2019-03-16 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49779735682819387,2019-03-16 23:20:00,-0.29402142291854627
2019-03-17 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4801762114537445,2019-03-17 07:05:00,0.24959868623498746
2019-03-17 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.32158590308370044,2019-03-17 07:05:00,0.8999825287539083
2019-03-17 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9515418502202644,2019-03-17 09:30:00,-0.4520073831319546
2019-03-17 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5286343612334803,2019-03-17 23:20:00,0.48959558478560466
2019-03-18 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3259911894273128,2019-03-18 07:05:00,0.2676510602376412
2019-03-18 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.43612334801762115,2019-03-18 07:05:00,0.4217053684443363
2019-03-18 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-03-18 09:30:00,-0.10812627099551338
2019-03-18 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-03-18 23:20:00,-0.7060696282981368
2019-03-19 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4669603524229075,2019-03-19 07:05:00,-0.4360038982032217
2019-03-19 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3436123348017622,2019-03-19 07:05:00,-0.06515497582355236
2019-03-19 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.947136563876652,2019-03-19 09:30:00,-0.7647121561165735
2019-03-19 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4801762114537445,2019-03-19 18:20:00,0.29838439634645325
2019-03-19 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.43612334801762115,2019-03-19 23:20:00,-0.3109662893136753
2019-03-20 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.33480176211453744,2019-03-20 07:05:00,0.3110653584526117
2019-03-20 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-03-20 07:05:00,-0.5183470888226884
2019-03-20 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9779735682819384,2019-03-20 09:30:00,-0.8383614120169705
2019-03-20 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.47577092511013214,2019-03-20 23:20:00,-0.6835318484850078
2019-03-21 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3039647577092511,2019-03-21 07:05:00,0.7172437735123212
2019-03-21 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-03-21 09:30:00,-0.409368340242251
2019-03-21 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.44933920704845814,2019-03-21 18:20:00,0.8745098537808385
2019-03-21 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4405286343612335,2019-03-21 23:20:00,-0.33843247798028947
2019-03-22 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.47577092511013214,2019-03-22 07:05:00,-0.056018038061473124
2019-03-22 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3524229074889868,2019-03-22 07:05:00,1.3874520022059356
2019-03-22 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9162995594713657,2019-03-22 09:30:00,-0.47299465229454907
2019-03-22 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4845814977973569,2019-03-22 23:20:00,-0.34009373939157667
2019-03-23 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.22907488986784147,2019-03-23 07:05:00,-0.09444855204258294
2019-03-23 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.947136563876652,2019-03-23 09:30:00,-0.484623482173559
2019-03-23 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3392070484581498,2019-03-23 18:20:00,0.06165464523803369
2019-03-23 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4140969162995595,2019-03-23 23:20:00,-0.6905091464124138
2019-03-24 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-03-24 07:05:00,-0.44076618091557834
2019-03-24 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.30837004405286345,2019-03-24 07:05:00,0.7345208921897076
2019-03-24 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.7621145374449341,2019-03-24 09:30:00,-0.5841884160900359
2019-03-24 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49779735682819387,2019-03-24 23:20:00,-0.4960861859114406
2019-03-25 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2995594713656388,2019-03-25 07:05:00,-0.22319631141733715
2019-03-25 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8898678414096917,2019-03-25 09:30:00,-0.5093209018213616
2019-03-25 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.3788546255506608,2019-03-25 23:20:00,-0.6841409776691465
2019-03-26 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.32158590308370044,2019-03-26 07:05:00,0.03950449308753829
2019-03-26 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-03-26 07:05:00,-0.7072878866664142
2019-03-26 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9339207048458151,2019-03-26 09:30:00,-0.830553483383921
2019-03-26 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3303964757709252,2019-03-26 18:20:00,0.563078714544873
2019-03-26 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4713656387665199,2019-03-26 23:20:00,-0.7479887912429493
2019-03-27 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.29515418502202645,2019-03-27 07:05:00,0.283654545166374
2019-03-27 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9823788546255507,2019-03-27 09:30:00,-0.8011491564041384
2019-03-27 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4845814977973569,2019-03-27 23:20:00,-0.8893621373434863
2019-03-28 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.46255506607929514,2019-03-28 07:05:00,-0.1381951025398109
2019-03-28 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2907488986784141,2019-03-28 07:05:00,0.5176155272559817
2019-03-28 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.894273127753304,2019-03-28 09:30:00,-0.6432739469514824
2019-03-28 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.38766519823788553,2019-03-28 18:20:00,1.0062478836959103
2019-03-28 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5022026431718063,2019-03-28 23:20:00,0.012924310506944061
2019-03-29 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3656387665198238,2019-03-29 07:05:00,1.4676909283711053
2019-03-29 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9559471365638768,2019-03-29 09:30:00,0.33410151668912735
2019-03-29 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5022026431718063,2019-03-29 23:20:00,0.04410064965876631
2019-03-30 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-03-30 07:05:00,-0.10065059464472105
2019-03-30 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9383259911894275,2019-03-30 09:30:00,-0.39081758781621095
2019-03-30 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5242290748898679,2019-03-30 18:20:00,0.5242605729011299
2019-03-30 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2114537444933921,2019-03-30 23:20:00,-0.06748074179935477
2019-03-31 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4140969162995595,2019-03-31 07:05:00,-0.2293429786390997
2019-03-31 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.21585903083700436,2019-03-31 08:25:00,-0.11194717224147413
2019-03-31 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.7973568281938328,2019-03-31 09:30:00,-0.44071080553520214
2019-03-31 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.18061674008810574,2019-03-31 23:20:00,-0.24152556232187208
2019-04-01 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.44933920704845814,2019-04-01 07:05:00,-0.7055158744943746
2019-04-01 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2731277533039647,2019-04-01 08:25:00,0.12755134788575737
2019-04-01 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8898678414096917,2019-04-01 09:30:00,0.08125752989122191
2019-04-01 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2246696035242291,2019-04-01 23:20:00,-0.6445475807001357
2019-04-02 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5154185022026432,2019-04-02 07:05:00,-0.7605036272079795
2019-04-02 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.3788546255506608,2019-04-02 08:25:00,0.3973402010787915
2019-04-02 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8722466960352424,2019-04-02 09:30:00,-0.8121134817186337
2019-04-02 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5418502202643172,2019-04-02 18:20:00,0.15258101981581706
2019-04-02 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2775330396475771,2019-04-02 23:20:00,-0.8376415320720794
2019-04-03 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4933920704845815,2019-04-03 07:05:00,-0.8704237572548127
2019-04-03 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.3259911894273128,2019-04-03 08:25:00,0.017409716317419076
2019-04-03 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8634361233480177,2019-04-03 09:30:00,-0.7535817046609496
2019-04-03 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4273127753303965,2019-04-03 23:20:00,-0.5885630711397588
2019-04-04 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5022026431718063,2019-04-04 07:05:00,-0.5481944188454809
2019-04-04 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.3524229074889868,2019-04-04 08:25:00,0.24317514211134333
2019-04-04 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9735682819383262,2019-04-04 09:30:00,-0.5247706329463319
2019-04-04 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4713656387665199,2019-04-04 18:20:00,1.731333114342377
2019-04-04 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2995594713656388,2019-04-04 23:20:00,0.5771994365408143
2019-04-05 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4933920704845815,2019-04-05 07:05:00,-0.1057451296393354
2019-04-05 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.33480176211453744,2019-04-05 08:25:00,0.10207867291268755
2019-04-05 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.920704845814978,2019-04-05 09:30:00,-0.20115691002759412
2019-04-05 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2599118942731277,2019-04-05 23:20:00,-0.6607171917699974
2019-04-06 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.33480176211453744,2019-04-06 08:25:00,-0.7901294557092668
2019-04-06 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9515418502202644,2019-04-06 09:30:00,-0.9875426867505573
2019-04-06 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4933920704845815,2019-04-06 18:20:00,-0.673619655397661
2019-04-06 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.25550660792951546,2019-04-06 23:20:00,-0.926629768336695
2019-04-07 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.49779735682819387,2019-04-07 07:05:00,-0.20281817143888134
2019-04-07 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4052863436123348,2019-04-07 08:25:00,0.3511017584646322
2019-04-07 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.5947136563876652,2019-04-07 09:30:00,-0.6365181505455813
2019-04-07 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.17621145374449337,2019-04-07 23:20:00,0.483116665281585
2019-04-08 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.3524229074889868,2019-04-08 08:25:00,-0.02545082809378957
2019-04-08 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.643171806167401,2019-04-08 09:30:00,0.591375533917131
2019-04-08 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2114537444933921,2019-04-08 23:20:00,-0.5884523203790062
2019-04-09 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-04-09 07:05:00,-1.098238072122658
2019-04-09 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2863436123348018,2019-04-09 08:25:00,-0.6442153284178787
2019-04-09 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9074889867841411,2019-04-09 09:30:00,-1.0862216145810142
2019-04-09 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.29515418502202645,2019-04-09 18:20:00,-0.15768723643224708
2019-04-09 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.3127753303964758,2019-04-09 23:20:00,-1.0624102010192316
2019-04-10 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4449339207048459,2019-04-10 07:05:00,-1.2086012052125013
2019-04-10 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.22907488986784147,2019-04-10 08:25:00,-0.6154201306222343
2019-04-10 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9383259911894275,2019-04-10 09:30:00,-1.1895520743630752
2019-04-10 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2775330396475771,2019-04-10 23:20:00,-0.8168203890506138
2019-04-11 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4933920704845815,2019-04-11 07:05:00,-1.0115756018338447
2019-04-11 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.3744493392070484,2019-04-11 08:25:00,-0.49824582574611387
2019-04-11 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9339207048458151,2019-04-11 09:30:00,-0.9752493523070322
2019-04-11 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4713656387665199,2019-04-11 18:20:00,0.3264597141972065
2019-04-11 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2775330396475771,2019-04-11 23:20:00,-0.6350783906557991
2019-04-12 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5154185022026432,2019-04-12 07:05:00,-0.5337968199476587
2019-04-12 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.32158590308370044,2019-04-12 08:25:00,0.2806642746260567
2019-04-12 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8854625550660795,2019-04-12 09:30:00,-0.3644589067571215
2019-04-12 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.25550660792951546,2019-04-12 23:20:00,0.025051518809339965
2019-04-13 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.47577092511013214,2019-04-13 07:05:00,-0.21079222621305965
2019-04-13 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.29515418502202645,2019-04-13 08:25:00,0.19881946242997636
2019-04-13 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8370044052863437,2019-04-13 09:30:00,-0.5627581438844316
2019-04-13 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5418502202643172,2019-04-13 18:20:00,-0.2344928890140899
2019-04-13 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.25550660792951546,2019-04-13 23:20:00,0.29915965167172054
2019-04-14 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4713656387665199,2019-04-14 07:05:00,-0.9382585982157049
2019-04-14 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.25550660792951546,2019-04-14 08:25:00,-0.1446740220438309
2019-04-14 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9383259911894275,2019-04-14 09:30:00,-0.6658671021449877
2019-04-14 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.18061674008810574,2019-04-14 23:20:00,0.11127098605514359
2019-04-15 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5110132158590308,2019-04-15 07:05:00,-0.9583598612922795
2019-04-15 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2114537444933921,2019-04-15 08:25:00,-0.4564927889424299
2019-04-15 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8237885462555068,2019-04-15 09:30:00,-0.7157049444836023
2019-04-15 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2863436123348018,2019-04-15 23:20:00,-0.8513746264053866
2019-04-16 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5022026431718063,2019-04-16 07:05:00,-1.1264795161145396
2019-04-16 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2995594713656388,2019-04-16 08:25:00,-0.6715707663237405
2019-04-16 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.947136563876652,2019-04-16 09:30:00,-1.0622994502584793
2019-04-16 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5066079295154184,2019-04-16 18:20:00,-0.13841660406131598
2019-04-16 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.28193832599118945,2019-04-16 23:20:00,-1.1267010176360446
2019-04-17 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5022026431718063,2019-04-17 07:05:00,-1.049230860489687
2019-04-17 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.36123348017621143,2019-04-17 08:25:00,-0.26040856703016957
2019-04-17 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-04-17 09:30:00,-0.999780645813706
2019-04-17 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49779735682819387,2019-04-17 23:20:00,-0.9369295890866751
2019-04-18 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.44933920704845814,2019-04-18 07:05:00,-0.7082292681328101
2019-04-18 08:25:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.35682819383259917,2019-04-18 08:25:00,-0.12861516173472187
2019-04-18 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9603524229074891,2019-04-18 09:30:00,-0.8118919801971286
